time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s
37.98000000,59.29212929,59.09443573,58.92215068,59.14400029
37.99000000,59.35296545,59.11872893,58.91406175,59.15046704
38.00000000,59.35768155,59.09635515,58.94821414,59.15092286
38.01000000,59.30536669,59.13925118,59.02502037,59.15223311
38.02000000,59.27326613,59.14360025,59.02048484,59.15060978
38.03000000,59.27152764,59.10858861,58.99726358,59.14784769
38.04000000,59.29272496,59.11338214,58.96186102,59.21225885
38.05000000,59.31862897,59.07467387,59.00967757,59.19427857
38.06000000,59.29199880,59.09358630,59.01724562,59.19567421
38.07000000,59.31100022,59.07201420,59.02777600,59.18246402
38.08000000,59.27097859,59.08357559,59.01073656,59.18405704
38.09000000,59.32005965,59.11347832,58.99978950,59.17458972
38.10000000,59.33552240,59.11366421,58.97281988,59.12471839
38.11000000,59.32799056,59.09588077,59.00684058,59.16515566
38.12000000,59.30379396,59.09760430,58.97937283,59.16478168
38.13000000,59.24060607,59.09301491,58.95240607,59.14022237
38.14000000,59.35042528,59.12578774,58.90004152,59.12776756
38.15000000,59.26827480,59.05905236,58.93031632,59.08034668
38.16000000,59.33901101,59.03470341,58.92926759,59.07329799
38.17000000,59.24742821,59.03045869,58.94420506,59.08417261
38.18000000,59.30447473,59.00233825,58.89694664,59.05930525
38.19000000,59.27673532,59.07203804,58.91634895,59.07227783
38.20000000,59.27951647,59.01089475,58.88488744,59.07181230
38.21000000,59.24232429,59.03548513,58.90467513,59.06836754
38.22000000,59.30814105,59.04371639,58.88867547,59.01809886
38.23000000,59.23436185,58.94571878,58.88639389,59.01365256
38.24000000,59.22258924,58.98345891,58.82416842,58.98428339
38.25000000,59.18912378,58.95096360,58.78989366,58.94120288
38.26000000,59.18707282,58.96443899,58.85485827,58.96949842
38.27000000,59.24736908,59.02116849,58.85928880,58.99204611
38.28000000,59.23067948,58.91979147,58.88817962,58.94552530
38.29000000,59.21737324,58.98287556,58.85388460,59.04312479
38.30000000,59.17026461,58.90799973,58.84904073,59.01196104
38.31000000,59.12354700,59.00138500,58.85163164,59.09548934
38.32000000,59.16654113,58.95815507,58.84159688,59.01602795
38.33000000,59.12719016,58.87725253,58.87564102,58.98952602
38.34000000,59.14563725,58.82472658,58.86070374,59.03693216
38.35000000,58.98896218,58.74344685,58.81161930,58.98382716
38.36000000,58.86821219,58.73440697,58.64626026,58.91889993
38.37000000,58.79204689,58.70669428,58.55697881,58.73320135
38.38000000,58.87612888,58.58244626,58.68201602,58.81258265
38.39000000,59.14864036,58.67552743,58.92217699,59.05222620
38.40000000,59.35586753,59.07436018,58.92547426,58.99750270
38.41000000,59.36642884,59.22266639,58.81609920,58.97589260
38.42000000,59.09785181,59.16482226,58.81166191,59.09194343
38.43000000,58.96483930,58.71684699,58.85818696,59.11177462
38.44000000,58.95206611,58.45298400,58.86194208,58.81706874
38.45000000,58.99092363,58.60148554,58.53539467,58.37274304
38.46000000,58.94141359,58.68578259,58.22662137,58.47903450
38.47000000,58.71125223,58.79249143,58.32219754,58.82019334
38.48000000,58.54477225,58.40856057,58.64994556,58.78657667
38.49000000,58.63755642,58.21133906,58.71302481,58.36098737
38.50000000,58.92114372,58.44928264,58.39111919,58.40866177
38.51000000,59.16763246,58.85382917,58.30645997,59.00996275
38.52000000,59.41420793,59.23314353,58.77940291,59.24966924
38.53000000,59.14311558,59.08576992,59.40458194,58.97779637
38.54000000,59.06308523,58.76710818,59.34732334,58.97473362
38.55000000,58.79009521,58.49259406,58.52399021,59.04565835
38.56000000,58.65028936,58.37315325,57.81921470,58.60811196
38.57000000,58.49512717,58.17928918,57.85434553,57.84117817
38.58000000,58.20585144,57.85686952,58.29777304,57.61289028
38.59000000,58.20562650,57.82727030,58.40169003,58.52007613
38.60000000,58.35212463,58.15107385,58.29454777,58.97663478
38.61000000,58.85072058,58.85689859,58.27640571,58.64575610
38.62000000,59.25966696,59.11725755,58.69402082,58.41859833
38.63000000,59.32908884,58.88732742,59.04086073,58.87237815
38.64000000,59.00941129,58.30407031,58.86140321,59.26233049
38.65000000,58.70814381,58.35685699,58.41987748,58.85418790
38.66000000,58.54099237,58.66118358,58.42062106,58.40365741
38.67000000,58.66052493,58.83803005,58.50130968,58.57623922
38.68000000,58.57713731,58.21941906,58.33422241,58.39177480
38.69000000,58.21612623,57.41008886,57.62796569,57.69229760
38.70000000,57.83540923,57.16458481,57.10946303,57.22657215
38.71000000,57.87923056,57.83837619,57.71086233,58.00539799
38.72000000,58.38401597,58.86763906,58.73096597,59.01901605
38.73000000,59.11237713,59.18550570,59.19442521,59.04302083
38.74000000,59.44648310,58.65665433,58.71847775,58.53707224
38.75000000,59.10590948,57.97082996,58.07366997,58.48130803
38.76000000,58.38619254,57.97778755,58.06176309,58.69957175
38.77000000,57.80446551,58.18008168,58.39639355,58.36656463
38.78000000,57.83279882,58.31796853,58.32844622,57.74845470
38.79000000,58.17427435,57.82125315,57.78469236,57.83956621
38.80000000,58.31205554,57.17249141,57.34400022,58.23006509
38.81000000,57.99039422,57.07662384,57.51786649,57.91030072
38.82000000,57.50192620,57.51699831,57.92844920,57.35219050
38.83000000,57.44258936,58.06716580,58.03520825,57.62012684
38.84000000,58.14821628,58.22526026,58.03904440,58.67975200
38.85000000,58.87762326,58.14262325,58.25932989,59.07725109
38.86000000,59.14929429,58.08386390,58.69988662,58.45431811
38.87000000,58.56399293,58.11264503,58.61674674,57.99363906
38.88000000,57.56989610,57.88636660,57.88507211,58.00902177
38.89000000,57.03171660,57.35382362,56.95239327,57.83014329
38.90000000,57.11893259,56.79639468,56.86683747,57.19123751
38.91000000,57.64672877,56.79690211,57.50350058,57.09242349
38.92000000,57.98492185,57.25965415,57.88729174,57.61879256
38.93000000,57.74168525,57.67587136,57.48023223,58.02754297
38.94000000,57.32476879,57.55718819,57.04669103,57.48562025
38.95000000,57.29262266,57.25651772,57.24371650,57.26117686
38.96000000,57.72659583,57.14914099,58.05754236,57.97157238
38.97000000,58.32527011,57.65522126,58.35149727,58.48988649
38.98000000,58.42086328,58.03544004,57.91094927,58.05594730
38.99000000,57.70229618,57.67836047,57.17043146,57.26291674
